Q (Ang^-1), RMC, Data
   7.7200000000000006       ,   -1.1985104988018963E-002  ,   -1.3124156389451613E-002
   7.7400000000000002       ,   -1.4505700555933285E-002  ,   -1.5889513914629026E-002
   7.7599999999999998       ,   -1.7501676374899876E-002  ,   -1.9155778588479406E-002
   7.7799999999999994       ,   -2.0990534938779681E-002  ,   -2.2937682006468688E-002
   7.8000000000000007       ,   -2.4977688363579255E-002  ,   -2.7236955825206497E-002
   7.8200000000000003       ,   -2.9456107691954423E-002  ,   -3.2042060533413651E-002
   7.8399999999999999       ,   -3.4406234885625539E-002  ,   -3.7328198365152027E-002
   7.8599999999999994       ,   -3.9796159775296658E-002  ,   -4.3057610143027100E-002
   7.8800000000000008       ,   -4.5582058792845596E-002  ,   -4.9180149962411816E-002
   7.9000000000000004       ,   -5.1708886936301227E-002  ,   -5.5634125892506082E-002
   7.9199999999999999       ,   -5.8111309224079886E-002  ,   -6.2347389393473202E-002
   7.9399999999999995       ,   -6.4714852986877916E-002  ,   -6.9238651042536833E-002
   7.9600000000000009       ,   -7.1437257823433659E-002  ,   -7.6218995529454117E-002
   7.9800000000000004       ,   -7.8189996001912926E-002  ,   -8.3193564816838525E-002
   8.0000000000000000       ,   -8.4879932604069230E-002  ,   -9.0063374945150612E-002
   8.0199999999999996       ,   -9.1411091855010368E-002  ,   -9.6727229263972550E-002
   8.0400000000000009       ,   -9.7686493915070255E-002  ,  -0.10308368894377171     
   8.0600000000000005       ,  -0.10361002497527350       ,  -0.10903306050300120     
   8.0800000000000001       ,  -0.10908830282272555       ,  -0.11447935979477233     
   8.0999999999999996       ,  -0.11403250013977610       ,  -0.11933221243896480     
   8.1200000000000010       ,  -0.11836008866807965       ,  -0.12350865204608430     
   8.1400000000000006       ,  -0.12199646898695611       ,  -0.12693477972802486     
   8.1600000000000001       ,  -0.12487645299069262       ,  -0.12954725128186481     
   8.1799999999999997       ,  -0.12694556915287783       ,  -0.13129456200428932     
   8.1999999999999993       ,  -0.12816116427518359       ,  -0.13213810327103595     
   8.2200000000000006       ,  -0.12849327955848858       ,  -0.13205296971025240     
   8.2400000000000002       ,  -0.12792528342036980       ,  -0.13102850091303742     
   8.2599999999999998       ,  -0.12645424842025565       ,  -0.12906854705243709     
   8.2799999999999994       ,  -0.12409106484031454       ,  -0.12619145341146748     
   8.3000000000000007       ,  -0.12086028879987097       ,  -0.12242976453514333     
   8.3200000000000003       ,  -0.11679972814442419       ,  -0.11782965440352591     
   8.3399999999999999       ,  -0.11195977463728905       ,  -0.11245009455589082     
   8.3599999999999994       ,  -0.10640249608436247       ,  -0.10636177736726472     
   8.3800000000000008       ,  -0.10020050683631264       ,   -9.9645816580371707E-002
   8.4000000000000004       ,   -9.3435639539548421E-002  ,   -9.2392251629178510E-002
   8.4199999999999999       ,   -8.6197444957674660E-002  ,   -8.4698386165263470E-002
   8.4399999999999995       ,   -7.8581550078823337E-002  ,   -7.6666994437623676E-002
   8.4600000000000009       ,   -7.0687907492859678E-002  ,   -6.8404431715921185E-002
   8.4800000000000004       ,   -6.2618971110680030E-002  ,   -6.0018686737087774E-002
   8.5000000000000000       ,   -5.4477834664357828E-002  ,   -5.1617415161513268E-002
   8.5200000000000014       ,   -4.6366370045563710E-002  ,   -4.3305993230208346E-002
   8.5400000000000009       ,   -3.8383402399631165E-002  ,   -3.5185630217098411E-002
   8.5600000000000005       ,   -3.0622957998813764E-002  ,   -2.7351576886526074E-002
   8.5800000000000001       ,   -2.3172619291185720E-002  ,   -1.9891465026782976E-002
   8.6000000000000014       ,   -1.6112019196775101E-002  ,   -1.2883810283121912E-002
   8.6200000000000010       ,   -9.5115037499273140E-003  ,   -6.3967070199522627E-003
   8.6400000000000006       ,   -3.4309886297202315E-003  ,   -4.8673987645061643E-004
   8.6600000000000001       ,    2.0809689462402466E-003  ,    4.8018678709627997E-003
   8.6799999999999997       ,    6.9878659796423562E-003  ,    9.4378539659793204E-003
   8.7000000000000011       ,    1.1265704935857048E-002  ,    1.3403254901972110E-002
   8.7200000000000006       ,    1.4903193358700485E-002  ,    1.6693477178174515E-002
   8.7400000000000002       ,    1.7901689911905893E-002  ,    1.9317103002678044E-002
   8.7599999999999998       ,    2.0274900092253721E-002  ,    2.1295436778672315E-002
   8.7800000000000011       ,    2.2048329956470370E-002  ,    2.2661803965078938E-002
   8.8000000000000007       ,    2.3258511104250472E-002  ,    2.3460618887803791E-002
   8.8200000000000003       ,    2.3952014762112051E-002  ,    2.3746242691197933E-002
   8.8399999999999999       ,    2.4184277022690027E-002  ,    2.3581656766991747E-002
   8.8600000000000012       ,    2.4018261025460549E-002  ,    2.3036980596092462E-002
   8.8800000000000008       ,    2.3522985041886432E-002  ,    2.2187865915103314E-002
   8.9000000000000004       ,    2.2771947986558013E-002  ,    2.1113801415385616E-002
   8.9199999999999999       ,    2.1841485765115642E-002  ,    1.9896363753545469E-002
   8.9400000000000013       ,    2.0809093052830130E-002  ,    1.8617451469285687E-002
   8.9600000000000009       ,    1.9751745552797854E-002  ,    1.7357538456398314E-002
   8.9800000000000004       ,    1.8744257503231054E-002  ,    1.6193982918171913E-002
   9.0000000000000000       ,    1.7857708198212717E-002  ,    1.5199426278512220E-002
   9.0200000000000014       ,    1.7157969579617037E-002  ,    1.4440314349024458E-002
   9.0400000000000009       ,    1.6704364588501736E-002  ,    1.3975570219360118E-002
   9.0600000000000005       ,    1.6548482984766931E-002  ,    1.3855444906144626E-002
   9.0800000000000001       ,    1.6733177819592573E-002  ,    1.4120567839962623E-002
   9.1000000000000014       ,    1.7291761752736848E-002  ,    1.4801214876085387E-002
   9.1200000000000010       ,    1.8247418032489249E-002  ,    1.5916806777634046E-002
   9.1400000000000006       ,    1.9612836294036835E-002  ,    1.7475646141314097E-002
   9.1600000000000001       ,    2.1390078482133992E-002  ,    1.9474895622025697E-002
   9.1800000000000015       ,    2.3570675269876003E-002  ,    2.1900795172302683E-002
   9.2000000000000011       ,    2.6135948432174552E-002  ,    2.4729110954548283E-002
   9.2200000000000006       ,    2.9057549844572209E-002  ,    2.7925803715150292E-002
   9.2400000000000002       ,    3.2298203216725108E-002  ,    3.1447899832091779E-002
   9.2599999999999998       ,    3.5812630431555942E-002  ,    3.5244544057433193E-002
   9.2800000000000011       ,    3.9548640534911347E-002  ,    3.9258209260225191E-002
   9.3000000000000007       ,    4.3448356086715836E-002  ,    4.3426035310899572E-002
   9.3200000000000003       ,    4.7449548812577354E-002  ,    4.7681266699851621E-002
   9.3399999999999999       ,    5.1487054341843683E-002  ,    5.1954756602323848E-002
   9.3600000000000012       ,    5.5494234328204259E-002  ,    5.6176503926068648E-002
   9.3800000000000008       ,    5.9404453451670017E-002  ,    6.0277189429613610E-002
   9.4000000000000004       ,    6.3152538710955622E-002  ,    6.4189677283866056E-002
   9.4199999999999999       ,    6.6676189032429750E-002  ,    6.7850449459048598E-002
   9.4400000000000013       ,    6.9917304530335359E-002  ,    7.1200942028063999E-002
   9.4600000000000009       ,    7.2823206722455847E-002  ,    7.4188754846820679E-002
   9.4800000000000004       ,    7.5347723591271676E-002  ,    7.6768709048430250E-002
   9.5000000000000000       ,    7.7452116525153422E-002  ,    7.8903730305136394E-002
   9.5200000000000014       ,    7.9105829807631631E-002  ,    8.0565539791771612E-002
   9.5400000000000009       ,    8.0287047365136199E-002  ,    8.1735139139903976E-002
   9.5600000000000005       ,    8.0983045846050830E-002  ,    8.2403080307474591E-002
   9.5800000000000001       ,    8.1190337690867725E-002  ,    8.2569516103482746E-002
   9.6000000000000014       ,    8.0914602564359783E-002  ,    8.2244031996444686E-002
   9.6200000000000010       ,    8.0170410253108712E-002  ,    8.1445264692831046E-002
   9.6400000000000006       ,    7.8980742782182409E-002  ,    8.0200317692173811E-002
   9.6600000000000001       ,    7.7376327971850151E-002  ,    7.8543988506928564E-002
   9.6800000000000015       ,    7.5394800841597734E-002  ,    7.6517826380569864E-002
   9.7000000000000011       ,    7.3079713083125705E-002  ,    7.4169043057346160E-002
   9.7200000000000006       ,    7.0479414183357875E-002  ,    7.1549302371332377E-002
   9.7400000000000002       ,    6.7645830609516650E-002  ,    6.8713417061696910E-002
   9.7599999999999998       ,    6.4633171709262402E-002  ,    6.5717983228565827E-002
   9.7800000000000011       ,    6.1496592580795116E-002  ,    6.2619984176434426E-002
   9.8000000000000007       ,    5.8290845095581724E-002  ,    5.9475396021153870E-002
   9.8200000000000003       ,    5.5068948489548922E-002  ,    5.6337827348706730E-002
   9.8399999999999999       ,    5.1880910471818045E-002  ,    5.3257224411440353E-002
   9.8600000000000012       ,    4.8772528643178416E-002  ,    5.0278671847615711E-002
   9.8800000000000008       ,    4.5784300194412299E-002  ,    4.7441316745695954E-002
   9.9000000000000004       ,    4.2950465406633720E-002  ,    4.4777441092682738E-002
   9.9199999999999999       ,    4.0298207455072406E-002  ,    4.2311704306344844E-002
   9.9400000000000013       ,    3.7847027489758725E-002  ,    4.0060573726784149E-002
   9.9600000000000009       ,    3.5608310008132166E-002  ,    3.8031956716428478E-002
   9.9800000000000004       ,    3.3585089231900012E-002  ,    3.6225043480924528E-002
   10.000000000000000       ,    3.1772022647444415E-002  ,    3.4630364975133117E-002
   10.020000000000001       ,    3.0155573165243737E-002  ,    3.3230065401720847E-002
   10.040000000000001       ,    2.8714396602205428E-002  ,    3.1998383950512493E-002
   10.060000000000000       ,    2.7419926495840762E-002  ,    3.0902335670825291E-002
   10.080000000000000       ,    2.6237143724255063E-002  ,    2.9902576820470202E-002
   10.100000000000001       ,    2.5125514131141165E-002  ,    2.8954435793714744E-002
   10.120000000000001       ,    2.4040073435223124E-002  ,    2.8009086889629987E-002
   10.140000000000001       ,    2.2932635226274204E-002  ,    2.7014840826847859E-002
   10.160000000000000       ,    2.1753094893027666E-002  ,    2.5918523115546706E-002
   10.180000000000001       ,    2.0450799959035971E-002  ,    2.4666909225330769E-002
   10.200000000000001       ,    1.8975955575340056E-002  ,    2.3208183988199120E-002
   10.220000000000001       ,    1.7281032874464121E-002  ,    2.1493391884334689E-002
   10.240000000000000       ,    1.5322147554891476E-002  ,    1.9477844795170580E-002
   10.260000000000000       ,    1.3060376449662181E-002  ,    1.7122454477738375E-002
   10.280000000000001       ,    1.0462980932386847E-002  ,    1.4394958405561226E-002
   10.300000000000001       ,    7.5045078085953214E-003  ,    1.1271009707690245E-002
   10.320000000000000       ,    4.1677407946242142E-003  ,    7.7351046772405774E-003
   10.340000000000000       ,    4.4447875046312165E-004  ,    3.7813246581741879E-003
   10.360000000000001       ,   -3.6638795560327065E-003  ,   -5.8612701477573780E-004
   10.380000000000001       ,   -8.1459602936191193E-003  ,   -5.3526080336328734E-003
   10.400000000000000       ,   -1.2980260692603267E-002  ,   -1.0492950430290842E-002
   10.420000000000000       ,   -1.8135223362477190E-002  ,   -1.5971609591289522E-002
   10.440000000000001       ,   -2.3569540764973786E-002  ,   -2.1743049293134861E-002
   10.460000000000001       ,   -2.9232686771629025E-002  ,   -2.7752357942816136E-002
   10.480000000000000       ,   -3.5065667225423848E-002  ,   -3.3936086136650584E-002
   10.500000000000000       ,   -4.1001976548910891E-002  ,   -4.0223290750577526E-002
   10.520000000000001       ,   -4.6968742802477439E-002  ,   -4.6536766152327040E-002
   10.540000000000001       ,   -5.2888039297472600E-002  ,   -5.2794438880816516E-002
   10.560000000000000       ,   -5.8678337004614139E-002  ,   -5.8910898363575680E-002
   10.580000000000000       ,   -6.4256068654303486E-002  ,   -6.4799033022251207E-002
   10.600000000000001       ,   -6.9537272677587136E-002  ,   -7.0371738521393515E-002
   10.620000000000001       ,   -7.4439283047452939E-002  ,   -7.5543663005855910E-002
   10.640000000000001       ,   -7.8882429699287646E-002  ,   -8.0232952992301348E-002
   10.660000000000000       ,   -8.2791713571088374E-002  ,   -8.4362963160224652E-002
   10.680000000000001       ,   -8.6098420427325267E-002  ,   -8.7863893641551519E-002
   10.700000000000001       ,   -8.8741638517927171E-002  ,   -9.0674319532942957E-002
   10.720000000000001       ,   -9.0669646762272085E-002  ,   -9.2742579232820768E-002
   10.740000000000000       ,   -9.1841142507812029E-002  ,   -9.4027990801384007E-002
   10.760000000000000       ,   -9.2226280949132600E-002  ,   -9.4501868806716446E-002
   10.780000000000001       ,   -9.1807501946250897E-002  ,   -9.4148317989431560E-002
   10.800000000000001       ,   -9.0580124177894933E-002  ,   -9.2964784475050272E-002
   10.820000000000000       ,   -8.8552691221481530E-002  ,   -9.0962350098944461E-002
   10.840000000000000       ,   -8.5747059171480747E-002  ,   -8.8165760584974551E-002
   10.860000000000001       ,   -8.2198220688532386E-002  ,   -8.4613183730051500E-002
   10.880000000000001       ,   -7.7953865803695732E-002  ,   -8.0355699281443788E-002
   10.900000000000000       ,   -7.3073685272379327E-002  ,   -7.5456527737235810E-002
   10.920000000000000       ,   -6.7628427666198643E-002  ,   -6.9990010737636235E-002
   10.940000000000001       ,   -6.1698726594556795E-002  ,   -6.4040360932152637E-002
   10.960000000000001       ,   -5.5373719350859364E-002  ,   -5.7700204095274508E-002
   10.980000000000000       ,   -4.8749482776310499E-002  ,   -5.1068940717837685E-002
   11.000000000000000       ,   -4.1927316130538780E-002  ,   -4.4250958227703557E-002
   11.020000000000001       ,   -3.5011904166095870E-002  ,   -3.7353728307229418E-002
   11.040000000000001       ,   -2.8109396348353771E-002  ,   -3.0485826404075472E-002
   11.060000000000000       ,   -2.1325440182048148E-002  ,   -2.3754912417663757E-002
   11.080000000000000       ,   -1.4763207854162973E-002  ,   -1.7265712642838521E-002
   11.100000000000001       ,   -8.5214558492402292E-003  ,   -1.1118043337578373E-002
   11.120000000000001       ,   -2.6926568234675228E-003  ,   -5.4049157424494567E-003
   11.140000000000001       ,    2.6387581592115061E-003  ,   -2.1076102215205028E-004
   11.160000000000000       ,    7.3980109023709635E-003  ,    4.3901885526959157E-003
   11.180000000000001       ,    1.1521407471042466E-002  ,    8.3353287727809741E-003
   11.200000000000001       ,    1.4957559750307657E-002  ,    1.1574893202591146E-002
   11.220000000000001       ,    1.7668371290882539E-002  ,    1.4072917871024793E-002
   11.240000000000000       ,    1.9629766197175779E-002  ,    1.5807940155608064E-002
   11.260000000000000       ,    2.0832144910526301E-002  ,    1.6773416309599245E-002
   11.280000000000001       ,    2.1280556198766985E-002  ,    1.6977847661419618E-002
   11.300000000000001       ,    2.0994580372145983E-002  ,    1.6444611330140569E-002
   11.320000000000000       ,    2.0007924588482991E-002  ,    1.5211497231602127E-002
   11.340000000000000       ,    1.8367736967437421E-002  ,    1.3329959076668089E-002
   11.360000000000001       ,    1.6133651984326005E-002  ,    1.0864092865252445E-002
   11.380000000000001       ,    1.3376585139092160E-002  ,    7.8893619382266311E-003
   11.400000000000000       ,    1.0177300081012338E-002  ,    4.4910928497724472E-003
   11.420000000000000       ,    6.6247761062868220E-003  ,    7.6277105770806313E-004
   11.440000000000001       ,    2.8144081343358350E-003  ,   -3.1958303996787079E-003
   11.460000000000001       ,   -1.1539251790953732E-003  ,   -7.2806525519572085E-003
   11.480000000000000       ,   -5.1778866938421760E-003  ,   -1.1385442987501555E-002
   11.500000000000000       ,   -9.1547588375158959E-003  ,   -1.5403897695693438E-002
   11.520000000000001       ,   -1.2983532646008850E-002  ,   -1.9231809589657260E-002
   11.540000000000001       ,   -1.6566965581278886E-002  ,   -2.2769180716190114E-002
   11.560000000000000       ,   -1.9813566376222287E-002  ,   -2.5922255703666561E-002
   11.580000000000000       ,   -2.2639466471112753E-002  ,   -2.8605435401890277E-002
   11.600000000000001       ,   -2.4970139751027572E-002  ,   -3.0743031905023106E-002
   11.620000000000001       ,   -2.6741935228114577E-002  ,   -3.2270829177649799E-002
   11.640000000000001       ,   -2.7903390979399558E-002  ,   -3.3137417266353358E-002
   11.660000000000000       ,   -2.8416301977725586E-002  ,   -3.3305272501388296E-002
   11.680000000000001       ,   -2.8256519354254155E-002  ,   -3.2751561088060724E-002
   11.700000000000001       ,   -2.7414464007535035E-002  ,   -3.1468648956237105E-002
   11.720000000000001       ,   -2.5895343218245680E-002  ,   -2.9464306570117688E-002
   11.740000000000000       ,   -2.3719064924181202E-002  ,   -2.6761603482414607E-002
   11.760000000000000       ,   -2.0919850435348320E-002  ,   -2.3398493625365818E-002
   11.780000000000001       ,   -1.7545552499439787E-002  ,   -1.9427098540730710E-002
   11.800000000000001       ,   -1.3656691638477114E-002  ,   -1.4912701836798940E-002
   11.820000000000000       ,   -9.3252294450029659E-003  ,   -9.9324739994059632E-003
   11.840000000000000       ,   -4.6331029325853475E-003  ,   -4.5739521576325494E-003
   11.860000000000001       ,    3.2945103075060787E-004  ,    1.0666955980971379E-003
   11.880000000000001       ,    5.4657478180544020E-003  ,    6.8865873292998569E-003
   11.900000000000000       ,    1.0674646585149659E-002  ,    1.2778188028460927E-002
   11.920000000000000       ,    1.5852641222814389E-002  ,    1.8631473294968590E-002
   11.940000000000001       ,    2.0896008534786382E-002  ,    2.4336152944511715E-002
   11.960000000000001       ,    2.5702970157638179E-002  ,    2.9783910248534568E-002
   11.980000000000000       ,    3.0175824317542448E-002  ,    3.4870612044060820E-002
   12.000000000000000       ,    3.4223003986876992E-002  ,    3.9498445392751394E-002
   12.020000000000001       ,    3.7761019353147740E-002  ,    4.3577937794736288E-002
   12.040000000000001       ,    4.0716244718431098E-002  ,    4.7029820152780975E-002
   12.060000000000000       ,    4.3026512966621563E-002  ,    4.9786694693650962E-002
   12.080000000000000       ,    4.4642484508686936E-002  ,    5.1794473827348600E-002
   12.100000000000001       ,    4.5528762067969526E-002  ,    5.3013560387108090E-002
   12.120000000000001       ,    4.5664727709403205E-002  ,    5.3419744755465771E-002
   12.140000000000001       ,    4.5045084047343961E-002  ,    5.3004799944115763E-002
   12.160000000000000       ,    4.3680087475402335E-002  ,    5.1776761647092419E-002
   12.180000000000001       ,    4.1595467429275175E-002  ,    4.9759886509642727E-002
   12.200000000000001       ,    3.8832031995728052E-002  ,    4.6994288224945682E-002
   12.220000000000001       ,    3.5444966490312889E-002  ,    4.3535257460447729E-002
   12.240000000000000       ,    3.1502837815594646E-002  ,    3.9452277897435203E-002
   12.260000000000000       ,    2.7086323355326316E-002  ,    3.4827756715900694E-002
   12.280000000000001       ,    2.2286688737804105E-002  ,    2.9755493550831156E-002
   12.300000000000001       ,    1.7204043900460167E-002  ,    2.4338917171735548E-002
   12.320000000000000       ,    1.1945411404162949E-002  ,    1.8689123789873377E-002
   12.340000000000000       ,    6.6226447879991776E-003  ,    1.2922754884045496E-002
   12.360000000000001       ,    1.3502378453411085E-003  ,    7.1597556759675834E-003
   12.380000000000001       ,   -3.7569320231126513E-003  ,    1.5210578152395281E-003
   12.400000000000000       ,   -8.5858818103987638E-003  ,   -3.8737685971061741E-003
   12.420000000000000       ,   -1.3027777166907036E-002  ,   -8.9088478400482646E-003
   12.440000000000001       ,   -1.6980118214091875E-002  ,   -1.3474270680472486E-002
   12.460000000000001       ,   -2.0348813469318501E-002  ,   -1.7468261307752829E-002
   12.480000000000000       ,   -2.3050100585563355E-002  ,   -2.0799196652572786E-002
   12.500000000000000       ,   -2.5012275578639543E-002  ,   -2.3387438493409289E-002
   12.520000000000001       ,   -2.6177195950342329E-002  ,   -2.5166942381864611E-002
   12.540000000000001       ,   -2.6501527543350927E-002  ,   -2.6086611755345299E-002
   12.560000000000000       ,   -2.5957709993969617E-002  ,   -2.6111370566057213E-002
   12.580000000000000       ,   -2.4534621180749984E-002  ,   -2.5222933240076444E-002
   12.600000000000001       ,   -2.2237926989610458E-002  ,   -2.3420256680173029E-002
   12.620000000000001       ,   -1.9090108910313288E-002  ,   -2.0719665223718917E-002
   12.640000000000001       ,   -1.5130168320792921E-002  ,   -1.7154645839190855E-002
   12.660000000000000       ,   -1.0413012677721335E-002  ,   -1.2775317264954298E-002
   12.680000000000001       ,   -5.0085350864150762E-003  ,   -7.6475831348349855E-003
   12.700000000000001       ,    9.9959525431750958E-004  ,   -1.8519852709050631E-003
   12.720000000000001       ,    7.5154085667951077E-003  ,    4.5177208663757336E-003
   12.740000000000000       ,    1.4432347598348971E-002  ,    1.1356241211538385E-002
   12.760000000000002       ,    2.1635185308528666E-002  ,    1.8548636429240692E-002
   12.780000000000001       ,    2.9002110158457526E-002  ,    2.5972397187505224E-002
   12.800000000000001       ,    3.6406938784814595E-002  ,    3.3499661545781954E-002
   12.820000000000000       ,    4.3721413406593496E-002  ,    4.0999531964020383E-002
   12.840000000000000       ,    5.0817539727512122E-002  ,    4.8340447608546611E-002
   12.860000000000001       ,    5.7569920390387302E-002  ,    5.5392566674291592E-002
   12.880000000000001       ,    6.3858039223956831E-002  ,    6.2030113377417498E-002
   12.900000000000000       ,    6.9568452591522209E-002  ,    6.8133645096339360E-002
   12.920000000000000       ,    7.4596846080562218E-002  ,    7.3592196833468571E-002
   12.940000000000001       ,    7.8849917522124224E-002  ,    7.8305262698415187E-002
   12.960000000000001       ,    8.2247050840788649E-002  ,    8.2184577422897490E-002
   12.980000000000000       ,    8.4721749437743743E-002  ,    8.5155664939906395E-002
   13.000000000000000       ,    8.6222802614623756E-002  ,    8.7159125712375218E-002
   13.020000000000001       ,    8.6715163856144070E-002  ,    8.8151639685039085E-002
   13.040000000000001       ,    8.6180525497104921E-002  ,    8.8106667352260526E-002
   13.060000000000000       ,    8.4617580288449762E-002  ,    8.7014837371056628E-002
   13.080000000000000       ,    8.2041966526825175E-002  ,    8.4884015283196612E-002
   13.100000000000001       ,    7.8485899598843070E-002  ,    8.1739054120327614E-002
   13.120000000000001       ,    7.3997498891068297E-002  ,    7.7621233827924407E-002
   13.140000000000001       ,    6.8639824907979485E-002  ,    7.2587402435172421E-002
   13.160000000000000       ,    6.2489647005855943E-002  ,    6.6708837600450335E-002
   13.180000000000001       ,    5.5635967280846119E-002  ,    6.0069852463794947E-002
   13.200000000000001       ,    4.8178330743837386E-002  ,    5.2766174535254382E-002
   13.220000000000001       ,    4.0224955883845198E-002  ,    4.4903130548432771E-002
   13.240000000000000       ,    3.1890722989313280E-002  ,    3.6593673731452302E-002
   13.260000000000002       ,    2.3295060101209256E-002  ,    2.7956292726500687E-002
   13.280000000000001       ,    1.4559768167267360E-002  ,    1.9112843373037151E-002
   13.300000000000001       ,    5.8068278237736089E-003  ,    1.0186345723608516E-002
   13.320000000000000       ,   -2.8437697622186444E-003  ,    1.2987889671769927E-003
   13.340000000000000       ,   -1.1276126396392335E-002  ,   -7.4310136080858553E-003
   13.360000000000001       ,   -1.9380434774834272E-002  ,   -1.5889478856053289E-002
   13.380000000000001       ,   -2.7054833331130717E-002  ,   -2.3970178636549620E-002
   13.400000000000000       ,   -3.4207083705023456E-002  ,   -3.1575599646306449E-002
   13.420000000000000       ,   -4.0756040362653734E-002  ,   -3.8618706174012238E-002
   13.440000000000001       ,   -4.6632886315414693E-002  ,   -4.5024277958776449E-002
   13.460000000000001       ,   -5.1782113787154999E-002  ,   -5.0730000073950947E-002
   13.480000000000000       ,   -5.6162233965394631E-002  ,   -5.5687286922100759E-002
   13.500000000000000       ,   -5.9746205531504323E-002  ,   -5.9861827904781062E-002
   13.520000000000001       ,   -6.2521577382863180E-002  ,   -6.3233848009884713E-002
   13.540000000000001       ,   -6.4490346719641808E-002  ,   -6.5798082323336796E-002
   13.560000000000000       ,   -6.5668539352832220E-002  ,   -6.7563469203654733E-002
   13.580000000000000       ,   -6.6085524583493899E-002  ,   -6.8552572441421294E-002
   13.600000000000001       ,   -6.5783082195634210E-002  ,   -6.8800748048972571E-002
   13.620000000000001       ,   -6.4814243893254075E-002  ,   -6.8355076282434243E-002
   13.640000000000001       ,   -6.3241935801449045E-002  ,   -6.7273083990673499E-002
   13.660000000000000       ,   -6.1137452358462067E-002  ,   -6.5621286325950767E-002
   13.680000000000001       ,   -5.8578794979181364E-002  ,   -6.3473580162981852E-002
   13.700000000000001       ,   -5.5648911213559832E-002  ,   -6.0909524194123474E-002
   13.720000000000001       ,   -5.2433871713642027E-002  ,   -5.8012542550304712E-002
   13.740000000000000       ,   -4.9021023133880140E-002  ,   -5.4868089907474278E-002
   13.760000000000002       ,   -4.5497155110987522E-002  ,   -5.1561816360068444E-002
   13.780000000000001       ,   -4.1946718707850168E-002  ,   -4.8177769875939455E-002
   13.800000000000001       ,   -3.8450132183176167E-002  ,   -4.4796672907191463E-002
   13.820000000000000       ,   -3.5082207702389540E-002  ,   -4.1494307750051612E-002
   13.840000000000000       ,   -3.1910729688138635E-002  ,   -3.8340042570907291E-002
   13.860000000000001       ,   -2.8995211986606127E-002  ,   -3.5395526705679400E-002
   13.880000000000001       ,   -2.6385856976499842E-002  ,   -3.2713579969068124E-002
   13.900000000000000       ,   -2.4122735259417914E-002  ,   -3.0337296363341367E-002
   13.920000000000000       ,   -2.2235199739991697E-002  ,   -2.8299377846958584E-002
   13.940000000000001       ,   -2.0741542834858934E-002  ,   -2.6621708812401973E-002
   13.960000000000001       ,   -1.9648900348515921E-002  ,   -2.5315176736320846E-002
   13.980000000000000       ,   -1.8953400330660005E-002  ,   -2.4379739212583646E-002
   14.000000000000000       ,   -1.8640550092782683E-002  ,   -2.3804732369861567E-002
   14.020000000000001       ,   -1.8685849617834236E-002  ,   -2.3569410618108706E-002
   14.040000000000001       ,   -1.9055614947409087E-002  ,   -2.3643702867105133E-002
   14.060000000000000       ,   -1.9707990870769444E-002  ,   -2.3989165913437367E-002
   14.080000000000000       ,   -2.0594128455121843E-002  ,   -2.4560111690279267E-002
   14.100000000000001       ,   -2.1659499722264254E-002  ,   -2.5304881597655777E-002
   14.120000000000001       ,   -2.2845319156418936E-002  ,   -2.6167238248621529E-002
   14.140000000000001       ,   -2.4090039771865666E-002  ,   -2.7087842735272837E-002
   14.160000000000000       ,   -2.5330890212719035E-002  ,   -2.8005783980089381E-002
   14.180000000000001       ,   -2.6505418821840224E-002  ,   -2.8860125920442251E-002
   14.200000000000001       ,   -2.7553010807125043E-002  ,   -2.9591438189608240E-002
   14.220000000000001       ,   -2.8416345541708792E-002  ,   -3.0143276603325806E-002
   14.240000000000000       ,   -2.9042762635449103E-002  ,   -3.0463581118572471E-002
   14.260000000000002       ,   -2.9385507669461002E-002  ,   -3.0505960967765210E-002
   14.280000000000001       ,   -2.9404831341137184E-002  ,   -3.0230839339904874E-002
   14.300000000000001       ,   -2.9068919159293806E-002  ,   -2.9606433220205022E-002
   14.320000000000000       ,   -2.8354632682338166E-002  ,   -2.8609547739701664E-002
   14.340000000000000       ,   -2.7248047521907216E-002  ,   -2.7226168544356548E-002
   14.360000000000001       ,   -2.5744777848158325E-002  ,   -2.5451840179001990E-002
   14.380000000000001       ,   -2.3850081833293436E-002  ,   -2.3291823198459422E-002
   14.400000000000000       ,   -2.1578747256095862E-002  ,   -2.0761027565230281E-002
   14.420000000000000       ,   -1.8954761260249073E-002  ,   -1.7883724767033055E-002
   14.440000000000001       ,   -1.6010772911877365E-002  ,   -1.4693045884719680E-002
   14.460000000000001       ,   -1.2787361639136949E-002  ,   -1.1230277460507714E-002
   14.480000000000000       ,   -9.3321287658823786E-003  ,   -7.5439713608736686E-003
   14.500000000000000       ,   -5.6986330866437580E-003  ,   -3.6888888070377118E-003
   14.520000000000001       ,   -1.9451946943185535E-003  ,    2.7519772410042342E-004
   14.540000000000001       ,    1.8664060015039638E-003  ,    4.2848180173789430E-003
   14.560000000000000       ,    5.6723049937319062E-003  ,    8.2742039189569183E-003
   14.580000000000000       ,    9.4079765633340428E-003  ,    1.2176744489349607E-002
   14.600000000000001       ,    1.3009668923980651E-002  ,    1.5926464456849011E-002
   14.620000000000001       ,    1.6415822059688636E-002  ,    1.9459493483477971E-002
   14.640000000000001       ,    1.9568436707923329E-002  ,    2.2715494017286984E-002
   14.660000000000000       ,    2.2414364621980841E-002  ,    2.5639016455008833E-002
